"SetCode","OrganizationCode","ReferenceGroupName","Name","CreatedBy","CreationDate","DeterminantType","LastUpdateDate","LastUpdateLogin","LastUpdatedBy","SysEffectiveDate","ClassificationCode","EffectiveStartDate","EffectiveEndDate"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SETID_DEAL_HORIZION","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.19","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","FND_TREE_GROUP","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.191","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"COMMON","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","PER_GRADES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:57:14.98","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","DOO_HOLD_CODES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.192","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","JA_CN_TRANSFER_RULE","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.193","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"COMMERCIALJOB","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","PER_JOBS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:57:14.981","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","CML_SETUPS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.194","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_LEAD_BUDGET_STATUS_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.195","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_LEAD_CHANNEL_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.196","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_LEAD_RANK_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.197","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_LEAD_REASSIGN_REASON_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.197","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_REJECT_REASON_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.198","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_RETIRE_REASON_CD_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.199","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MKL_LEAD_TIMELINE_SETID","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.2","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SETID_RISK_LEVEL","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.2","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHLOCS","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","PER_LOCATIONS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:57:14.982","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOW_ASSESS_TEMPL_GROUP","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.202","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SETID_ASSESS_OVRRIDE_RSN","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.202","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","DOO_ORCHESTRATION_PROCESS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.203","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AP_PAYMENT_TERMS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.204","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","HRA_PERFORMANCE_TEMPLATES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.205","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","QP_PRICING_RULES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.205","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","PJF_ACCOUNTING_DEFINITION","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.206","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","PJF_RATES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.207","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_ACCOUNTING_RULES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.207","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_AGING_BUCKETS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.208","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_APP_EXCEPTION_RULES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.209","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_AUTOCASH_RULES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.209","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_AUTOMATCH_RULES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.21","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_COLLECTORS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.211","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_LOCKBOX","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.212","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_MEMO_LINES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.213","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_PAYMENT_TERMS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.213","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_REMIT_TO_ADDRESS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.214","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_REVENUE_CONTINGENCIES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.215","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_TRANSACTION_SOURCE","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.216","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","AR_TRANSACTION_TYPE","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.216","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","VRM_REVENUE_POLICIES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.217","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","VRM_REVENUE_RULES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.218","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SALES_METHODS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.218","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","HZ_SALES_PERSON","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.219","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SETID_REVN_CATEGORY","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.22","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SETID_REVENUE_TYPE","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.221","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_STAGE_PHASE_CD","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.221","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","ZBS_STATUS_LOOKUP_VALUES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.222","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","MOO_SETID_STRATEGIC_VALUE","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.223","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","ZX_TAX_CLASSIFICATION_CODES","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.223","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
"PHBUSET","30D14B62A78A1D7FE053790B548C646E 300000126304804 2016-04-19 06.55.32.018","OKC_CANCELLATION_REASONS","Philippines Business Unit","BETTY.ANDERSON","2016/04/19 06:55:56.465","BU","2016/04/19 06:55:57.18","30D1F51427923AEFE053790B548C1557","BETTY.ANDERSON","2024/02/12","FUN_BUSINESS_UNIT","0001/01/01","4712/12/31"
